bacterium_id,time_s,x_um,y_um,heading_rad,speed_um_s,motor_state,is_tumble,tumble_angle_rad,attractant_conc_uM,repellent_conc_uM,net_signal,signal_delta,tumble_probability,energy_level,dist_to_attractant_center_um,dist_to_repellent_center_um
89,4.2,66.028,34.269,4.8022,21.432,CCW,0,0.0,755.6364,32.1084,739.5822,-20.2095,0.1,87.9,22.458,47.817
89,4.3,66.071,32.605,4.8022,20.317,CCW,0,0.0,732.2861,28.3911,718.0906,-28.7804,0.1,87.7,23.682,49.399
89,4.4,65.933,30.469,4.8022,18.238,CCW,0,0.0,702.6183,23.9836,690.6264,-21.4916,0.1,87.5,25.205,51.49
89,4.5,66.448,27.993,4.8022,21.318,CCW,0,0.0,657.4794,19.8389,647.5599,-27.4641,0.1,87.3,27.474,53.743
89,4.6,66.798,25.584,4.8022,21.925,CCW,0,0.0,613.878,16.2809,605.7376,-43.0665,0.1,87.1,29.637,55.995
89,4.7,66.402,23.759,4.8022,20.152,CCW,0,0.0,587.4312,13.7351,580.5636,-41.8224,0.1,86.9,30.945,57.861
89,4.8,66.494,21.731,4.8022,24.073,CCW,0,0.0,551.5153,11.4295,545.8006,-25.1739,0.1,86.7,32.728,59.813
89,4.9,66.952,19.426,4.8022,19.063,CCW,0,0.0,507.1339,9.2695,502.4991,-34.763,0.1,86.5,34.959,61.964
89,5.0,67.27,17.674,4.8022,22.755,CCW,0,0.0,474.1411,7.8538,470.2142,-43.3015,0.1,86.3,36.65,63.613
89,5.1,67.27,17.674,5.9608,0.0,CW,1,0.8671,474.1411,7.8538,470.2142,-32.2849,0.1,85.6,36.65,63.613
89,5.2,69.469,16.928,5.9608,20.795,CCW,0,0.0,441.2243,7.5925,437.4281,0.0,0.1,85.4,38.377,63.945
89,5.3,70.958,16.698,5.9608,22.024,CCW,0,0.0,423.1036,7.5928,419.3072,-32.7862,0.1,85.2,39.348,63.944
89,5.4,73.172,15.84,5.9608,23.838,CCW,0,0.0,388.0646,7.1547,384.4872,-18.1208,0.1,85.0,41.278,64.523
89,5.5,75.301,15.159,5.9608,20.798,CCW,0,0.0,357.0015,6.8018,353.6006,-34.82,0.1,84.8,43.058,65.011
89,5.6,77.132,14.602,5.9608,23.076,CCW,0,0.0,331.1789,6.4898,327.934,-30.8866,0.1,84.6,44.6,65.461
89,5.7,79.674,14.037,5.9608,19.792,CCW,0,0.0,298.8784,6.1552,295.8009,-25.6666,0.1,84.4,46.625,65.964
89,5.8,79.674,14.037,2.1629,0.0,CW,1,2.5698,298.8784,6.1552,295.8009,-32.1331,0.1,83.7,46.625,65.964
89,5.9,78.399,16.111,2.1629,22.059,CCW,0,0.0,337.5306,7.6205,333.7204,0.0,0.1,83.5,44.215,63.909
90,0.0,61.384,9.061,2.6017,22.946,CCW,0,0.0,366.745,2.7054,365.3924,0.0,0.1,99.8,42.492,73.341
90,0.1,60.17,9.993,2.6017,17.27,CCW,0,0.0,388.0415,2.8951,386.5939,29.2236,0.0864,99.6,41.279,72.761
90,0.2,58.34,10.597,2.6017,19.678,CCW,0,0.0,406.0863,2.9142,404.6292,21.2016,0.0899,99.4,40.276,72.704
90,0.3,58.34,10.597,5.5289,0.0,CW,1,2.9414,406.0863,2.9142,404.6292,18.0352,0.0914,98.7,40.276,72.704
90,0.4,59.964,9.127,5.5289,18.373,CCW,0,0.0,374.0886,2.6085,372.7844,0.0,0.1,98.5,42.07,73.651
90,0.5,61.094,8.594,5.5289,18.364,CCW,0,0.0,360.2892,2.5429,359.0177,-31.8448,0.1,98.3,42.866,73.866
90,0.6,61.918,7.595,5.5289,17.105,CCW,0,0.0,340.3085,2.3227,339.1471,-13.7667,0.1,98.1,44.048,74.629
90,0.7,61.918,7.595,1.977,0.0,CW,1,2.4353,340.3085,2.3227,339.1471,-19.8706,0.1,97.4,44.048,74.629
90,0.8,61.698,8.789,1.977,18.263,CCW,0,0.0,360.7575,2.6473,359.4339,0.0,0.1,97.2,42.839,73.525
90,0.9,61.698,8.789,4.2901,0.0,CW,1,2.1115,360.7575,2.6473,359.4339,20.2868,0.0904,96.5,42.839,73.525
90,1.0,60.683,6.658,4.2901,20.901,CCW,0,0.0,330.5454,2.0069,329.5419,0.0,0.1,96.3,44.639,75.843
90,1.1,60.267,4.598,4.2901,21.121,CCW,0,0.0,300.068,1.5503,299.2928,-29.892,0.1,96.1,46.548,77.941
90,1.2,59.172,2.972,4.2901,20.273,CCW,0,0.0,279.3125,1.2271,278.6989,-30.2491,0.1,95.9,47.914,79.794
90,1.3,58.642,1.048,4.2901,21.361,CCW,0,0.0,253.4068,0.9481,252.9328,-20.5939,0.1,95.7,49.709,81.79
90,1.4,57.615,0.0,4.2901,22.654,CCW,0,0.0,241.4462,0.8005,241.046,-25.7661,0.1,95.5,50.577,83.073
90,1.5,57.615,0.0,6.1892,0.0,CW,1,1.7834,241.4462,0.8005,241.046,-11.8868,0.1,94.8,50.577,83.073
90,1.6,59.836,0.0,6.1892,20.056,CCW,0,0.0,236.3041,0.8633,235.8724,0.0,0.1,94.6,50.958,82.502
90,1.7,61.224,0.0,6.1892,17.159,CCW,0,0.0,232.4965,0.9015,232.0458,-5.1736,0.1,94.4,51.244,82.174
90,1.8,63.027,0.472,6.1892,18.491,CCW,0,0.0,232.9128,1.0081,232.4088,-3.8266,0.1,94.2,51.213,81.319
90,1.9,65.284,0.594,6.1892,20.857,CCW,0,0.0,226.3095,1.0842,225.7674,0.363,0.0998,94.0,51.716,80.758
90,2.0,67.349,0.565,6.1892,21.003,CCW,0,0.0,217.6424,1.1301,217.0774,-6.6414,0.1,93.8,52.391,80.436
90,2.1,68.443,0.17,6.1892,16.749,CCW,0,0.0,208.3759,1.0978,207.827,-8.6901,0.1,93.6,53.133,80.662
90,2.2,70.438,0.0,6.1892,18.105,CCW,0,0.0,197.7106,1.1109,197.1551,-9.2504,0.1,93.4,54.016,80.569
90,2.3,72.228,0.0,6.1892,22.839,CCW,0,0.0,189.4962,1.1388,188.9268,-10.6719,0.1,93.2,54.718,80.377
90,2.4,74.336,0.0,6.1892,22.068,CCW,0,0.0,179.4384,1.1649,178.856,-8.2283,0.1,93.0,55.608,80.2
90,2.5,76.191,0.0,6.1892,21.123,CCW,0,0.0,170.3356,1.1814,169.7449,-10.0709,0.1,92.8,56.444,80.091
90,2.6,78.759,0.0,6.1892,22.29,CCW,0,0.0,157.4919,1.1937,156.895,-9.1111,0.1,92.6,57.681,80.01
90,2.7,81.629,0.073,6.1892,24.551,CCW,0,0.0,143.6167,1.2039,143.0148,-12.8499,0.1,92.4,59.102,79.943
90,2.8,83.481,0.0,6.1892,17.73,CCW,0,0.0,133.7688,1.1837,133.177,-13.8802,0.1,92.2,60.174,80.076
90,2.9,85.404,0.297,6.1892,18.354,CCW,0,0.0,126.3371,1.2127,125.7307,-9.8378,0.1,92.0,61.023,79.886
90,3.0,87.764,0.462,6.1892,19.498,CCW,0,0.0,115.832,1.2082,115.2279,-7.4463,0.1,91.8,62.29,79.916
90,3.1,89.238,0.0,6.1892,18.288,CCW,0,0.0,106.0066,1.1163,105.4484,-10.5028,0.1,91.6,63.558,80.532
90,3.2,90.872,0.0,6.1892,16.346,CCW,0,0.0,98.5728,1.0874,98.0291,-9.7795,0.1,91.4,64.58,80.735
90,3.3,93.187,0.163,6.1892,18.267,CCW,0,0.0,89.2757,1.0618,88.7448,-7.4193,0.1,91.2,65.946,80.919
90,3.4,94.961,0.027,6.1892,19.381,CCW,0,0.0,81.2321,1.0027,80.7307,-9.2843,0.1,91.0,67.222,81.36
90,3.5,96.926,0.0,6.1892,18.69,CCW,0,0.0,73.3699,0.9504,72.8947,-8.0141,0.1,90.8,68.571,81.771
90,3.6,98.717,0.065,6.1892,18.803,CCW,0,0.0,66.95,0.9106,66.4947,-7.836,0.1,90.6,69.763,82.097
90,3.7,100.0,0.41,6.1892,19.638,CCW,0,0.0,63.6043,0.9146,63.147,-6.4,0.1,90.4,70.421,82.064
90,3.8,100.0,0.092,6.1892,17.673,CCW,0,0.0,62.4958,0.8782,62.0567,-3.3477,0.1,90.2,70.645,82.373
90,3.9,100.0,0.092,2.0549,0.0,CW,1,2.3732,62.4958,0.8782,62.0567,-1.0903,0.1,89.5,70.645,82.373
90,4.0,99.402,1.873,2.0549,17.069,CCW,0,0.0,71.1712,1.1208,70.6108,0.0,0.1,89.3,68.97,80.501
90,4.1,98.823,3.903,2.0549,21.491,CCW,0,0.0,81.6932,1.4656,80.9604,8.5541,0.0958,89.1,67.146,78.391
90,4.2,97.643,5.404,2.0549,18.281,CCW,0,0.0,93.8646,1.8179,92.9557,10.3496,0.095,88.9,65.258,76.654
90,4.3,96.42,7.152,2.0549,19.965,CCW,0,0.0,108.9264,2.3097,107.7715,11.9953,0.0942,88.7,63.172,74.676
90,4.4,95.246,9.279,2.0549,23.443,CCW,0,0.0,127.6335,3.0378,126.1146,14.8158,0.0929,88.5,60.873,72.346
90,4.5,93.835,11.132,2.0549,22.489,CCW,0,0.0,148.552,3.8609,146.6215,18.3431,0.0912,88.3,58.586,70.244
90,4.6,93.355,13.073,2.0549,19.653,CCW,0,0.0,165.0032,4.8176,162.5944,20.5069,0.0903,88.1,56.949,68.246
90,4.7,91.465,15.173,2.0549,21.916,CCW,0,0.0,196.1198,6.241,192.9993,15.9728,0.0923,87.9,54.15,65.833
90,4.8,90.51,16.944,2.0549,20.72,CCW,0,0.0,218.982,7.6072,215.1784,30.4049,0.0859,87.7,52.286,63.926
90,4.9,89.618,19.322,2.0549,19.263,CCW,0,0.0,247.8743,9.7656,242.9915,22.1791,0.0895,87.5,50.107,61.435
90,5.0,89.046,21.52,2.0549,19.878,CCW,0,0.0,273.1903,12.1454,267.1176,27.8131,0.087,87.3,48.329,59.175
90,5.1,88.24,23.478,2.0549,19.521,CCW,0,0.0,300.2431,14.7059,292.8901,24.1261,0.0886,87.1,46.537,57.119
90,5.2,87.37,25.044,2.0549,20.015,CCW,0,0.0,325.6771,17.0935,317.1304,25.7726,0.0879,86.9,44.937,55.448
90,5.3,86.206,26.922,2.0549,19.388,CCW,0,0.0,359.1008,20.3621,348.9197,24.2402,0.0886,86.7,42.936,53.44
90,5.4,84.383,28.416,2.0549,18.553,CCW,0,0.0,400.2813,23.4342,388.5642,31.7894,0.0853,86.5,40.596,51.77
90,5.5,83.889,30.173,2.0549,20.075,CCW,0,0.0,424.6746,27.1138,411.1177,39.6445,0.082,86.3,39.263,49.978
90,5.6,83.002,31.506,2.0549,16.713,CCW,0,0.0,451.5468,30.2595,436.4171,22.5535,0.0893,86.1,37.83,48.586
90,5.7,82.699,32.866,2.0549,18.428,CCW,0,0.0,469.0112,33.6216,452.2004,25.2994,0.0881,85.9,36.917,47.212
90,5.8,81.63,34.609,2.0549,19.714,CCW,0,0.0,502.8773,38.3944,483.68,15.7833,0.0924,85.7,35.176,45.42
90,5.9,80.053,36.594,2.0549,22.335,CCW,0,0.0,547.9294,44.3043,525.7772,31.4797,0.0854,85.5,32.907,43.406
91,0.0,20.569,66.317,3.3702,21.642,CCW,0,0.0,533.0527,10.2047,527.9504,0.0,0.1,99.8,33.652,60.986
91,0.1,18.167,65.933,3.3702,21.41,CCW,0,0.0,494.605,8.0154,490.5973,-18.2136,0.1,99.6,35.598,63.413
91,0.2,16.056,65.414,3.3702,17.576,CCW,0,0.0,462.029,6.4046,458.8267,-37.353,0.1,99.4,37.28,65.587
91,0.3,14.2,64.605,3.3702,17.864,CCW,0,0.0,435.8257,5.1811,433.2351,-31.7706,0.1,99.2,38.664,67.577
91,0.4,12.183,64.183,3.3702,18.842,CCW,0,0.0,404.0258,4.1324,401.9596,-25.5916,0.1,99.0,40.389,69.637
91,0.5,9.981,63.567,3.3702,20.25,CCW,0,0.0,370.8323,3.1902,369.2371,-31.2755,0.1,98.8,42.256,71.922
91,0.6,8.469,62.678,3.3702,19.959,CCW,0,0.0,350.8088,2.6247,349.4965,-32.7225,0.1,98.6,43.423,73.598
91,0.7,6.043,61.847,3.3702,22.263,CCW,0,0.0,316.1793,1.9328,315.213,-19.7407,0.1,98.4,45.526,76.153
91,0.8,3.712,61.729,3.3702,20.702,CCW,0,0.0,281.7527,1.4556,281.0249,-34.2835,0.1,98.2,47.75,78.445
91,0.9,2.117,61.63,3.3702,16.8,CCW,0,0.0,259.5183,1.1921,258.9222,-34.1881,0.1,98.0,49.275,80.02
91,1.0,0.0,60.827,3.3702,20.99,CCW,0,0.0,233.63,0.8907,233.1846,-22.1026,0.1,97.8,51.159,82.265
91,1.1,0.0,60.671,3.3702,22.929,CCW,0,0.0,234.0652,0.8864,233.622,-25.7376,0.1,97.6,51.126,82.302
91,1.2,0.0,59.963,3.3702,22.529,CCW,0,0.0,235.9745,0.8669,235.5411,0.4374,0.0998,97.4,50.983,82.471
91,1.3,0.0,59.168,3.3702,19.481,CCW,0,0.0,237.9757,0.8446,237.5534,1.9191,0.099,97.2,50.834,82.668
91,1.4,0.0,58.983,3.3702,19.633,CCW,0,0.0,238.42,0.8394,238.0003,2.0123,0.099,97.0,50.801,82.715
91,1.5,0.0,58.983,5.6478,0.0,CW,1,2.0804,238.42,0.8394,238.0003,0.4469,0.0998,96.3,50.801,82.715
91,1.6,1.861,57.618,5.6478,17.614,CCW,0,0.0,267.222,1.013,266.7155,0.0,0.1,96.1,48.738,81.282
91,1.7,1.861,57.618,2.0519,0.0,CW,1,2.4186,267.222,1.013,266.7155,28.7152,0.0866,95.4,48.738,81.282
91,1.8,1.861,57.618,3.6238,0.0,CW,1,1.6366,267.222,1.013,266.7155,0.0,0.1,94.7,48.738,81.282
91,1.9,0.138,56.56,3.6238,20.774,CCW,0,0.0,245.3333,0.7838,244.9414,0.0,0.1,94.5,50.292,83.231
91,2.0,0.0,55.122,3.6238,22.871,CCW,0,0.0,245.7444,0.7285,245.3802,-21.774,0.1,94.3,50.262,83.779
91,2.1,0.0,54.127,3.6238,17.39,CCW,0,0.0,247.0043,0.6996,246.6545,0.4388,0.0998,94.1,50.17,84.08
91,2.2,0.0,53.773,3.6238,19.978,CCW,0,0.0,247.3884,0.6894,247.0437,1.2743,0.0994,93.9,50.142,84.19
91,2.3,0.0,52.495,3.6238,20.519,CCW,0,0.0,248.4917,0.6525,248.1654,0.3893,0.0998,93.7,50.062,84.596
91,2.4,0.0,51.129,3.6238,21.453,CCW,0,0.0,249.1756,0.6135,248.8689,1.1217,0.0994,93.5,50.013,85.05
91,2.5,0.0,50.049,3.6238,18.228,CCW,0,0.0,249.3519,0.5831,249.0603,0.7034,0.0996,93.3,50.0,85.423
91,2.6,0.0,49.081,3.6238,20.607,CCW,0,0.0,249.2351,0.5563,248.957,0.1915,0.0999,93.1,50.008,85.767
91,2.7,0.0,48.382,3.6238,16.49,CCW,0,0.0,248.99,0.5372,248.7214,-0.1033,0.1,92.9,50.026,86.021
91,2.8,0.0,48.156,3.6238,17.836,CCW,0,0.0,248.8817,0.531,248.6162,-0.2356,0.1,92.7,50.034,86.105
91,2.9,0.0,46.947,3.6238,19.345,CCW,0,0.0,248.0646,0.4987,247.8153,-0.1052,0.1,92.5,50.093,86.559
91,3.0,0.0,46.947,5.4338,0.0,CW,1,1.6858,248.0646,0.4987,247.8153,-0.8009,0.1,91.8,50.093,86.559
91,3.1,1.565,45.572,5.4338,23.135,CCW,0,0.0,268.6852,0.5646,268.4029,0.0,0.1,91.6,48.637,85.658
91,3.2,2.641,44.225,5.4338,20.056,CCW,0,0.0,282.3659,0.5987,282.0666,20.5876,0.0902,91.4,47.709,85.23
91,3.3,2.641,44.225,2.2019,0.0,CW,1,2.7678,282.3659,0.5987,282.0666,13.6637,0.0934,90.7,47.709,85.23
91,3.4,0.975,46.29,2.2019,19.81,CCW,0,0.0,261.0942,0.5452,260.8217,0.0,0.1,90.5,49.165,85.914
91,3.5,0.191,47.216,2.2019,20.492,CCW,0,0.0,250.9178,0.5183,250.6587,-21.2449,0.1,90.3,49.887,86.281
91,3.6,0.0,48.877,2.2019,18.762,CCW,0,0.0,249.1777,0.5507,248.9023,-10.163,0.1,90.1,50.013,85.841
91,3.7,0.0,50.405,2.2019,18.968,CCW,0,0.0,249.3295,0.5931,249.0329,-1.7563,0.1,89.9,50.002,85.299
91,3.8,0.0,51.683,2.2019,18.361,CCW,0,0.0,248.9602,0.6293,248.6456,0.1306,0.0999,89.7,50.028,84.864
91,3.9,0.0,53.952,2.2019,22.411,CCW,0,0.0,247.1985,0.6945,246.8512,-0.3874,0.1,89.5,50.156,84.134
91,4.0,0.0,56.084,2.2019,18.931,CCW,0,0.0,244.2768,0.7563,243.8986,-1.7944,0.1,89.3,50.369,83.498
91,4.1,0.0,57.502,2.2019,18.953,CCW,0,0.0,241.6761,0.7972,241.2775,-2.9525,0.1,89.1,50.56,83.103
91,4.2,0.0,59.679,2.2019,23.348,CCW,0,0.0,236.7069,0.859,236.2774,-2.6212,0.1,88.9,50.928,82.541
91,4.3,0.0,59.679,3.6866,0.0,CW,1,1.6973,236.7069,0.859,236.2774,-5.0001,0.1,88.2,50.928,82.541
91,4.4,0.0,58.598,3.6866,21.91,CCW,0,0.0,239.3181,0.8285,238.9038,0.0,0.1,88.0,50.734,82.813
91,4.5,0.0,57.583,3.6866,19.579,CCW,0,0.0,241.512,0.7996,241.1122,2.6264,0.0987,87.8,50.572,83.081
91,4.6,0.0,56.65,3.6866,19.256,CCW,0,0.0,243.3009,0.7727,242.9146,2.2084,0.0989,87.6,50.44,83.338
91,4.7,0.0,55.47,3.6866,21.818,CCW,0,0.0,245.2415,0.7386,244.8722,1.8024,0.0991,87.4,50.298,83.676
91,4.8,0.0,54.333,3.6866,20.513,CCW,0,0.0,246.7643,0.7056,246.4115,1.9577,0.099,87.2,50.187,84.016
91,4.9,0.0,53.384,3.6866,18.446,CCW,0,0.0,247.7712,0.6781,247.4322,1.5393,0.0992,87.0,50.114,84.312
91,5.0,0.0,52.895,3.6866,18.093,CCW,0,0.0,248.194,0.664,247.862,1.0207,0.0995,86.8,50.084,84.467
91,5.1,0.0,51.374,3.6866,21.416,CCW,0,0.0,249.0908,0.6205,248.7806,0.4298,0.0998,86.6,50.019,84.967
91,5.2,0.0,50.469,3.6866,19.321,CCW,0,0.0,249.3217,0.5949,249.0243,0.9186,0.0995,86.4,50.002,85.276
91,5.3,0.0,49.533,3.6866,19.913,CCW,0,0.0,249.322,0.5688,249.0376,0.2437,0.0999,86.2,50.002,85.605
91,5.4,0.0,47.959,3.6866,23.271,CCW,0,0.0,248.776,0.5257,248.5131,0.0133,0.1,86.0,50.042,86.178
91,5.5,0.0,46.63,3.6866,20.628,CCW,0,0.0,247.7839,0.4904,247.5387,-0.5245,0.1,85.8,50.113,86.681
91,5.6,0.0,45.684,3.6866,22.337,CCW,0,0.0,246.7851,0.4659,246.5521,-0.9745,0.1,85.6,50.186,87.049
91,5.7,0.0,44.301,3.6866,21.021,CCW,0,0.0,244.8927,0.4312,244.6771,-0.9866,0.1,85.4,50.324,87.604
91,5.8,0.0,44.301,5.396,0.0,CW,1,1.4402,244.8927,0.4312,244.6771,-1.875,0.1,84.7,50.324,87.604
91,5.9,1.266,42.787,5.396,22.801,CCW,0,0.0,259.6646,0.4636,259.4328,0.0,0.1,84.5,49.265,87.086
92,0.0,34.273,58.207,6.2705,19.401,CCW,0,0.0,839.6045,25.6777,826.7657,0.0,0.1,99.8,17.739,50.654
92,0.1,35.877,57.938,6.2705,19.103,CCW,0,0.0,864.3201,28.5449,850.0477,37.3169,0.083,99.6,16.201,49.331
92,0.2,37.122,58.045,6.2705,17.943,CCW,0,0.0,879.7714,31.2445,864.1492,23.282,0.089,99.4,15.184,48.173
92,0.3,39.336,58.259,6.2705,19.722,CCW,0,0.0,903.8613,36.5,885.6113,14.1015,0.0932,99.2,13.489,46.111
92,0.4,39.336,58.259,1.7665,0.0,CW,1,1.8583,903.8613,36.5,885.6113,21.4621,0.0898,98.5,13.489,46.111
92,0.5,38.961,59.74,1.7665,17.114,CCW,0,0.0,886.564,37.4354,867.8463,0.0,0.1,98.3,14.722,45.767
92,0.6,38.225,61.407,1.7665,20.35,CCW,0,0.0,861.2963,37.5473,842.5226,-17.765,0.1,98.1,16.394,45.726
92,0.7,37.815,63.775,1.7665,21.451,CCW,0,0.0,828.6959,39.0208,809.1855,-25.3237,0.1,97.9,18.391,45.197
92,0.8,37.901,65.889,1.7665,22.514,CCW,0,0.0,801.2486,41.3108,780.5932,-33.3372,0.1,97.7,19.971,44.401
92,0.9,37.652,67.788,1.7665,16.68,CCW,0,0.0,770.6745,42.2789,749.535,-28.5923,0.1,97.5,21.654,44.074
92,1.0,37.315,69.969,1.7665,18.233,CCW,0,0.0,732.769,42.9558,711.2911,-31.0581,0.1,97.3,23.657,43.848
92,1.1,36.851,71.708,1.7665,19.702,CCW,0,0.0,699.1706,42.685,677.828,-38.2439,0.1,97.1,25.38,43.938
92,1.2,36.369,73.765,1.7665,18.456,CCW,0,0.0,659.0348,42.2791,637.8953,-33.4631,0.1,96.9,27.396,44.074
92,1.3,36.204,76.164,1.7665,17.758,CCW,0,0.0,615.0474,42.6093,593.7428,-39.9328,0.1,96.7,29.579,43.964
92,1.4,35.315,78.137,1.7665,20.282,CCW,0,0.0,571.418,40.3731,551.2314,-44.1525,0.1,96.5,31.739,44.724
92,1.5,34.77,79.799,1.7665,19.226,CCW,0,0.0,536.7726,38.9258,517.3097,-42.5113,0.1,96.3,33.465,45.231
92,1.6,34.216,82.344,1.7665,19.593,CCW,0,0.0,486.9518,37.2257,468.339,-33.9217,0.1,96.1,35.99,45.844
92,1.7,34.023,83.799,1.7665,18.929,CCW,0,0.0,460.0235,36.4392,441.8039,-48.9707,0.1,95.9,37.385,46.134
92,1.8,33.643,85.764,1.7665,20.45,CCW,0,0.0,423.4912,34.9019,406.0403,-26.5351,0.1,95.7,39.327,46.714
92,1.9,33.712,87.334,1.7665,18.176,CCW,0,0.0,397.8329,34.5104,380.5778,-35.7636,0.1,95.5,40.732,46.865
92,2.0,33.712,87.334,3.8337,0.0,CW,1,2.1376,397.8329,34.5104,380.5778,-25.4625,0.1,94.8,40.732,46.865
92,2.1,33.712,87.334,5.5487,0.0,CW,1,1.9982,397.8329,34.5104,380.5778,0.0,0.1,94.1,40.732,46.865
92,2.2,35.209,86.001,5.5487,18.893,CCW,0,0.0,431.0197,39.0362,411.5016,0.0,0.1,93.9,38.921,45.192
92,2.3,36.761,85.09,5.5487,20.361,CCW,0,0.0,457.7469,43.8992,435.7972,30.9238,0.0857,93.7,37.505,43.538
92,2.4,38.48,83.687,5.5487,24.042,CCW,0,0.0,494.5095,49.8163,469.6014,24.2957,0.0886,93.5,35.603,41.683
92,2.5,39.751,82.009,5.5487,20.031,CCW,0,0.0,533.8961,54.5508,506.6207,33.8041,0.0844,93.3,33.609,40.299
92,2.6,40.897,80.638,5.5487,15.559,CCW,0,0.0,566.9173,58.8355,537.4995,37.0193,0.0831,93.1,31.962,39.108
92,2.7,40.897,80.638,1.1017,0.0,CW,1,1.9678,566.9173,58.8355,537.4995,30.8789,0.0857,92.4,31.962,39.108
92,2.8,42.04,82.527,1.1017,21.68,CCW,0,0.0,536.341,62.8317,504.9252,0.0,0.1,92.2,33.487,38.044
92,2.9,42.967,84.128,1.1017,21.455,CCW,0,0.0,509.3985,65.8616,476.4677,-32.5743,0.1,92.0,34.845,37.262
92,3.0,43.556,86.322,1.1017,21.848,CCW,0,0.0,469.5401,66.9402,436.07,-28.4575,0.1,91.8,36.889,36.988
92,3.1,44.651,87.896,1.1017,15.963,CCW,0,0.0,443.2097,70.0227,408.1983,-40.3977,0.1,91.6,38.271,36.22
92,3.2,45.536,89.773,1.1017,22.377,CCW,0,0.0,410.6909,71.6413,374.8703,-27.8717,0.1,91.4,40.023,35.823
92,3.3,46.758,92.011,1.1017,19.426,CCW,0,0.0,372.9292,73.6185,336.1199,-33.328,0.1,91.2,42.136,35.345
92,3.4,47.459,94.01,1.1017,19.79,CCW,0,0.0,339.7155,73.2698,303.0806,-38.7503,0.1,91.0,44.084,35.429
92,3.5,48.14,95.572,1.1017,18.428,CCW,0,0.0,314.8402,73.1326,278.2739,-33.0394,0.1,90.8,45.61,35.462
92,3.6,48.81,97.436,1.1017,19.384,CCW,0,0.0,286.2587,72.0148,250.2513,-24.8067,0.1,90.6,47.45,35.732
92,3.7,49.546,99.082,1.1017,20.072,CCW,0,0.0,262.2443,71.1707,226.6589,-28.0226,0.1,90.4,49.084,35.938
92,3.8,50.294,100.0,1.1017,21.198,CCW,0,0.0,249.3402,71.6913,213.4945,-23.5923,0.1,90.2,50.001,35.811
92,3.9,51.237,100.0,1.1017,22.771,CCW,0,0.0,249.1404,74.9226,211.6791,-13.1644,0.1,90.0,50.015,35.033
92,4.0,52.119,100.0,1.1017,20.587,CCW,0,0.0,248.731,77.9784,209.7418,-1.8154,0.1,89.8,50.045,34.313
92,4.1,53.043,100.0,1.1017,16.518,CCW,0,0.0,248.0727,81.205,207.4702,-1.9373,0.1,89.6,50.093,33.566
92,4.2,54.298,100.0,1.1017,21.417,CCW,0,0.0,246.8061,85.6141,203.999,-2.2716,0.1,89.4,50.184,32.567
92,4.3,55.46,100.0,1.1017,17.33,CCW,0,0.0,245.2568,89.7062,200.4037,-3.4711,0.1,89.2,50.297,31.658
92,4.4,56.364,100.0,1.1017,20.002,CCW,0,0.0,243.8052,92.8858,197.3623,-3.5954,0.1,89.0,50.403,30.963
92,4.5,57.098,100.0,1.1017,16.718,CCW,0,0.0,242.4697,95.4607,194.7393,-3.0414,0.1,88.8,50.501,30.406
92,4.6,58.063,100.0,1.1017,20.389,CCW,0,0.0,240.5064,98.8238,191.0945,-2.6229,0.1,88.6,50.646,29.685
92,4.7,59.442,100.0,1.1017,20.915,CCW,0,0.0,237.3041,103.5648,185.5218,-3.6448,0.1,88.4,50.884,28.682
92,4.8,60.035,100.0,1.1017,18.362,CCW,0,0.0,235.7857,105.5759,182.9977,-5.5728,0.1,88.2,50.997,28.26
92,4.9,60.722,100.0,1.1017,20.174,CCW,0,0.0,233.9247,107.8783,179.9855,-2.524,0.1,88.0,51.137,27.778
92,5.0,61.719,100.0,1.1017,19.123,CCW,0,0.0,231.0344,111.1596,175.4546,-3.0122,0.1,87.8,51.355,27.096
92,5.1,62.5,100.0,1.1017,21.356,CCW,0,0.0,228.6187,113.6732,171.7821,-4.531,0.1,87.6,51.539,26.575
92,5.2,62.77,100.0,1.1017,19.968,CCW,0,0.0,227.7561,114.5269,170.4926,-3.6725,0.1,87.4,51.605,26.399
92,5.3,64.115,100.0,1.1017,21.49,CCW,0,0.0,223.2253,118.6823,163.8842,-1.2895,0.1,87.2,51.954,25.541
92,5.4,65.526,100.0,1.1017,22.256,CCW,0,0.0,218.0992,122.8194,156.6895,-6.6084,0.1,87.0,52.355,24.688
92,5.5,66.676,100.0,1.1017,20.438,CCW,0,0.0,213.6565,126.0019,150.6556,-7.1947,0.1,86.8,52.708,24.032
92,5.6,66.676,100.0,2.6932,0.0,CW,1,1.6451,213.6565,126.0019,150.6556,-6.0339,0.1,86.1,52.708,24.032
92,5.7,64.675,100.0,2.6932,20.533,CCW,0,0.0,221.2332,120.3547,161.0559,0.0,0.1,85.9,52.109,25.196
92,5.8,62.923,100.0,2.6932,20.138,CCW,0,0.0,227.2569,115.0111,169.7513,10.4003,0.0949,85.7,51.643,26.298
92,5.9,61.439,100.0,2.6932,17.563,CCW,0,0.0,231.8677,110.2466,176.7444,8.6954,0.0957,85.5,51.292,27.285
93,0.0,43.068,72.288,5.45,21.222,CCW,0,0.0,738.8378,64.0423,706.8166,0.0,0.1,99.8,23.341,37.729
93,0.1,44.394,70.827,5.45,18.125,CCW,0,0.0,772.2636,67.8157,738.3558,43.9788,0.0803,99.6,21.568,36.768
